Package Variant,Quality ROP Gadgets,Average ROP Gadget Quality,Quality JOP Gadgets,Average JOP Gadget Quality,Quality COP Gadgets,Average COP Gadget Quality
O1,1613,1.7306261624302541,812,1.853448275862069,3542,1.7368718238283456
O1-constmerge,1108 (505),1.89485559566787 (-0.16422943323761596),1006 (-194),1.8146123260437377 (0.03883594981833127),2685 (857),1.670391061452514 (0.06648076237583167)
O1-elim-avail-extern,1108 (505),1.89485559566787 (-0.16422943323761596),1006 (-194),1.8146123260437377 (0.03883594981833127),2685 (857),1.670391061452514 (0.06648076237583167)
O1-gvn,1116 (497),1.8776881720430108 (-0.14706200961275662),960 (-148),1.6916666666666667 (0.1617816091954023),2568 (974),1.6407710280373833 (0.09610079579096231)
O1-inline,1108 (505),1.89485559566787 (-0.16422943323761596),1006 (-194),1.8146123260437377 (0.03883594981833127),2685 (857),1.670391061452514 (0.06648076237583167)
O1-mldst-motion,1108 (505),1.89485559566787 (-0.16422943323761596),1006 (-194),1.8146123260437377 (0.03883594981833127),2685 (857),1.670391061452514 (0.06648076237583167)
O1-slp-vectorizer,1116 (497),1.8920250896057347 (-0.16139892717548054),960 (-148),1.7505208333333333 (0.10292744252873565),2610 (932),1.6915708812260537 (0.045300942602291894)
