Package Variant,Quality ROP Gadgets,Average ROP Gadget Quality,Quality JOP Gadgets,Average JOP Gadget Quality,Quality COP Gadgets,Average COP Gadget Quality
O1,1117,1.7533572068039391,228,1.0021929824561404,168,1.2261904761904763
O1_foptimize_sibling_calls,1117 (0),1.7533572068039391 (0.0),228 (0),1.0021929824561404 (0.0),168 (0),1.2261904761904763 (0.0)
