Package Variant,Total Gadgets,Total Introduction Rate,ROP Gadgets,ROP Introduction Rate,JOP Gadgets,JOP Introduction Rate,COP Gadgets,COP Introduction Rate
O1,675, ,534, ,62, ,73
O1_fcse_follow_jumps,665,36.2%,541,28.7%,62,77.4%,57,59.6%
O1_foptimize_sibling_calls,673,40.0%,547,30.5%,60,88.3%,62,75.8%
O1_fpeephole2,728,54.1%,600,46.7%,49,91.8%,70,87.1%
O1_fstore_merging,664,39.3%,532,30.3%,43,76.7%,83,75.9%
