Package Variant,Quality ROP Gadgets,Average ROP Gadget Quality,Quality JOP Gadgets,Average JOP Gadget Quality,Quality COP Gadgets,Average COP Gadget Quality
O1,534,1.7219101123595506,62,2.725806451612903,73,2.2465753424657535
O1_fcse_follow_jumps,541 (-7),1.7208872458410351 (0.001022866518515464),62 (0),2.2419354838709675 (0.4838709677419355),57 (16),1.4298245614035088 (0.8167507810622447)
O1_foptimize_sibling_calls,547 (-13),1.740402193784278 (-0.018492081424727358),60 (2),2.6166666666666667 (0.10913978494623633),62 (11),2.1451612903225805 (0.101414052143173)
O1_fpeephole2,600 (-66),1.6258333333333332 (0.09607677902621736),49 (13),2.0306122448979593 (0.6951942067149437),70 (3),2.142857142857143 (0.10371819960861073)
O1_fstore_merging,532 (2),1.7227443609022557 (-0.000834248542705085),43 (19),2.244186046511628 (0.48162040510127513),83 (-10),2.1686746987951806 (0.07790064367057292)
