Special Purpose Gadget Introduction Data
Package Variant,Syscall Gadgets,Syscall Gadget Introduction Rate,JOP Dispatcher Gadgets,JOP Dispatcher Gadget Introduction Rate,JOP Dataloader Gadgets,JOP Dataloader Gadget Introduction Rate,JOP Initializer Gadgets,JOP Initializer Gadget Introduction Rate,JOP Trampoline Gadgets,JOP Trampoline Gadget Introduction Rate,COP Dispatcher Gadgets,COP Dispatcher Gadget Introduction Rate,COP Dataloader Gadgets,COP Dataloader Gadget Introduction Rate,COP Initializer Gadgets,COP Initializer Gadget Introduction Rate,COP Strong Trampoline Gadgets,COP Strong Trampoline Gadget Introduction Rate,COP Intra-stack Pivot Gadgets,COP Intra-stack Pivot Gadget Introduction Rate
O2,12, ,3, ,44, ,0, ,2, ,10, ,32, ,0, ,0, ,1
O2-aggressive-instcombine,0,0.0%,15,100.0%,16,93.8%,0,0.0%,3,66.7%,17,100.0%,24,100.0%,0,0.0%,0,0.0%,0,0.0%
O2-argpromotion,2,100.0%,15,100.0%,11,90.9%,0,0.0%,2,50.0%,19,100.0%,22,100.0%,0,0.0%,0,0.0%,0,0.0%
O2-callsite-splitting,0,0.0%,11,100.0%,26,96.2%,0,0.0%,1,0.0%,16,100.0%,27,100.0%,0,0.0%,0,0.0%,1,100.0%
