Package Variant,Quality ROP Gadgets,Average ROP Gadget Quality,Quality JOP Gadgets,Average JOP Gadget Quality,Quality COP Gadgets,Average COP Gadget Quality
O1,237,1.4725738396624473,31,1.0161290322580645,21,1.3095238095238095
O1_fcse_follow_jumps,267 (-30),1.5074906367041199 (-0.03491679704167261),31 (0),1.2419354838709677 (-0.22580645161290325),24 (-3),2.125 (-0.8154761904761905)
O1_foptimize_sibling_calls,235 (2),1.4872340425531916 (-0.014660202890744323),38 (-7),1.5789473684210527 (-0.5628183361629882),17 (4),1.7058823529411764 (-0.39635854341736687)
O1_fpeephole2,234 (3),1.4337606837606838 (0.038813155901763485),45 (-14),1.1333333333333333 (-0.1172043010752688),36 (-15),1.9305555555555556 (-0.621031746031746)
O1_fstore_merging,237 (0),1.4725738396624473 (0.0),31 (0),1.0161290322580645 (0.0),21 (0),1.3095238095238095 (0.0)
