Package Variant,Total Gadgets,Total Introduction Rate,ROP Gadgets,ROP Introduction Rate,JOP Gadgets,JOP Introduction Rate,COP Gadgets,COP Introduction Rate
O0,2023, ,922, ,546, ,504
O0_fomit_frame_pointer,2038,93.6%,982,92.8%,541,95.6%,476,92.6%
O0_fshrink_wrap,2084,57.3%,961,37.8%,546,77.8%,519,69.7%
