Package Variant,Quality ROP Gadgets,Average ROP Gadget Quality,Quality JOP Gadgets,Average JOP Gadget Quality,Quality COP Gadgets,Average COP Gadget Quality
O3,1148,1.7630662020905923,259,1.1718146718146718,152,1.4901315789473684
O3-no-tail-call-elim,1110 (38),1.7157657657657657 (0.04730043632482661),504 (-245),1.626984126984127 (-0.4551694551694552),270 (-118),1.3333333333333333 (0.1567982456140351)
