Package Variant,Quality ROP Gadgets,Average ROP Gadget Quality,Quality JOP Gadgets,Average JOP Gadget Quality,Quality COP Gadgets,Average COP Gadget Quality
O0,495,1.5383838383838384,97,1.7938144329896908,70,1.2714285714285714
O1,534 (-39),1.7219101123595506 (-0.1835262739757122),62 (35),2.725806451612903 (-0.9319920186232122),73 (-3),2.2465753424657535 (-0.9751467710371822)
O2,594 (-99),1.7962962962962963 (-0.25791245791245787),46 (51),1.1521739130434783 (0.6416405199462125),54 (16),1.1944444444444444 (0.07698412698412693)
O3,687 (-192),1.7161572052401746 (-0.17777336685633616),133 (-36),1.5601503759398496 (0.23366405704984117),106 (-36),1.4575471698113207 (-0.18611859838274936)
