Package Variant,Quality ROP Gadgets,Average ROP Gadget Quality,Quality JOP Gadgets,Average JOP Gadget Quality,Quality COP Gadgets,Average COP Gadget Quality
O0,1863,1.9334406870638754,1199,1.5404503753127607,1345,1.491449814126394
O0_fomit_frame_pointer,2294 (-431),2.174149956408021 (-0.24070926934414572),1067 (132),1.6326148078725398 (-0.09216443255977902),1315 (30),1.5536121673003802 (-0.06216235317398611)
O0_tailcallelim,1952 (-89),2.0066598360655736 (-0.07321914900169824),1696 (-497),2.2066627358490565 (-0.6662123605362957),1649 (-304),2.1206791995148575 (-0.6292293853884634)
