Package Variant,Quality ROP Gadgets,Average ROP Gadget Quality,Quality JOP Gadgets,Average JOP Gadget Quality,Quality COP Gadgets,Average COP Gadget Quality
O0,86,1.5872093023255813,18,2.0555555555555554,8,1.75
O0_fomit_frame_pointer,96 (-10),1.6875 (-0.10029069767441867),6 (12),3.25 (-1.1944444444444446),2 (6),0.0 (1.75)
O0_fshrink_wrap,86 (0),1.5872093023255813 (0.0),18 (0),2.0555555555555554 (0.0),8 (0),1.75 (0.0)
