Package Variant,Quality ROP Gadgets,Average ROP Gadget Quality,Quality JOP Gadgets,Average JOP Gadget Quality,Quality COP Gadgets,Average COP Gadget Quality
O2,80,1.4875,7,0.5714285714285714,3,0.6666666666666666
O2_fipa_cp_clone,80 (0),1.4875 (0.0),7 (0),0.5714285714285714 (0.0),3 (0),0.6666666666666666 (0.0)
