Package Variant,Total Gadgets,Total Introduction Rate,ROP Gadgets,ROP Introduction Rate,JOP Gadgets,JOP Introduction Rate,COP Gadgets,COP Introduction Rate
O2,92, ,80, ,7, ,3
O2_fipa_cp_clone,92,0.0%,80,0.0%,7,0.0%,3,0.0%
