Package Variant,Total Gadgets,Total Introduction Rate,ROP Gadgets,ROP Introduction Rate,JOP Gadgets,JOP Introduction Rate,COP Gadgets,COP Introduction Rate
O1,585, ,413, ,72, ,97
O1-constmerge,508,84.1%,352,82.7%,49,79.6%,98,90.8%
O1-elim-avail-extern,508,84.1%,352,82.7%,49,79.6%,98,90.8%
O1-gvn,496,83.7%,352,82.7%,46,78.3%,89,89.9%
O1-inline,508,84.1%,352,82.7%,49,79.6%,98,90.8%
O1-mldst-motion,508,84.1%,352,82.7%,49,79.6%,98,90.8%
O1-slp-vectorizer,508,84.1%,352,82.7%,49,79.6%,98,90.8%
