Package Variant,Total Gadgets,Total Introduction Rate,ROP Gadgets,ROP Introduction Rate,JOP Gadgets,JOP Introduction Rate,COP Gadgets,COP Introduction Rate
O0,8542, ,3636, ,2619, ,2018
O0_fomit_frame_pointer,6325,91.7%,2170,88.5%,2314,93.8%,1636,92.3%
O0_fshrink_wrap,8560,68.2%,3623,55.7%,2687,80.9%,2001,72.7%
