Package Variant,Total Gadgets,Total Introduction Rate,ROP Gadgets,ROP Introduction Rate,JOP Gadgets,JOP Introduction Rate,COP Gadgets,COP Introduction Rate
O2,5562, ,3014, ,1194, ,1189
O2_fipa_cp_clone,5789,53.8%,3074,29.2%,1314,89.6%,1227,77.2%
