Package Variant,Quality ROP Gadgets,Average ROP Gadget Quality,Quality JOP Gadgets,Average JOP Gadget Quality,Quality COP Gadgets,Average COP Gadget Quality
O0,183,1.7568306010928962,23,1.7608695652173914,84,2.7023809523809526
O1,302 (-119),1.5844370860927153 (0.17239351500018096),21 (2),1.1428571428571428 (0.6180124223602486),50 (34),1.74 (0.9623809523809526)
O2,225 (-42),1.3444444444444446 (0.4123861566484517),32 (-9),2.0 (-0.23913043478260865),82 (2),1.7865853658536586 (0.915795586527294)
O3,203 (-20),1.3916256157635467 (0.36520498532934953),29 (-6),1.206896551724138 (0.5539730134932535),85 (-1),1.7352941176470589 (0.9670868347338937)
