Package Variant,Quality ROP Gadgets,Average ROP Gadget Quality,Quality JOP Gadgets,Average JOP Gadget Quality,Quality COP Gadgets,Average COP Gadget Quality
O1,328,2.163109756097561,124,1.3870967741935485,95,1.6473684210526316
O1_fcse_follow_jumps,346 (-18),2.132947976878613 (0.030161779218948137),131 (-7),1.3625954198473282 (0.02450135434622025),95 (0),1.6157894736842104 (0.03157894736842115)
O1_foptimize_sibling_calls,337 (-9),2.1973293768545994 (-0.03421962075703844),89 (35),1.2584269662921348 (0.1286698079014137),48 (47),1.125 (0.5223684210526316)
O1_fpeephole2,333 (-5),2.21021021021021 (-0.04710045411264918),105 (19),1.2714285714285714 (0.11566820276497713),107 (-12),1.6542056074766356 (-0.006837186424003994)
O1_fstore_merging,335 (-7),2.0940298507462685 (0.06907990535129249),127 (-3),1.1220472440944882 (0.2650495300990603),95 (0),1.3105263157894738 (0.33684210526315783)
