Package Variant,Total Gadgets,Total Introduction Rate,ROP Gadgets,ROP Introduction Rate,JOP Gadgets,JOP Introduction Rate,COP Gadgets,COP Introduction Rate
O1,559, ,328, ,124, ,95
O1_fcse_follow_jumps,584,41.8%,346,21.7%,131,68.7%,95,74.7%
O1_foptimize_sibling_calls,486,26.5%,337,17.5%,89,50.6%,48,43.8%
O1_fpeephole2,556,40.5%,333,21.6%,105,61.9%,107,78.5%
O1_fstore_merging,568,32.7%,335,17.0%,127,55.9%,95,57.9%
