Package Variant,Quality ROP Gadgets,Average ROP Gadget Quality,Quality JOP Gadgets,Average JOP Gadget Quality,Quality COP Gadgets,Average COP Gadget Quality
O1,424,1.6025943396226414,28,1.6964285714285714,40,2.3
O1-constmerge,290 (134),1.6327586206896552 (-0.030164281067013743),51 (-23),1.5196078431372548 (0.17682072829131656),54 (-14),1.8333333333333333 (0.46666666666666656)
O1-elim-avail-extern,290 (134),1.6327586206896552 (-0.030164281067013743),51 (-23),1.5196078431372548 (0.17682072829131656),54 (-14),1.8333333333333333 (0.46666666666666656)
O1-gvn,288 (136),1.6909722222222223 (-0.0883778825995809),49 (-21),1.8775510204081634 (-0.18112244897959195),50 (-10),2.21 (0.08999999999999986)
O1-inline,290 (134),1.6327586206896552 (-0.030164281067013743),51 (-23),1.5196078431372548 (0.17682072829131656),54 (-14),1.8333333333333333 (0.46666666666666656)
O1-mldst-motion,290 (134),1.6327586206896552 (-0.030164281067013743),51 (-23),1.5196078431372548 (0.17682072829131656),54 (-14),1.8333333333333333 (0.46666666666666656)
O1-slp-vectorizer,316 (108),1.6898734177215189 (-0.08727907809887747),49 (-21),1.2244897959183674 (0.471938775510204),39 (1),2.4743589743589745 (-0.17435897435897463)
