Package Variant,Total Gadgets,Total Introduction Rate,ROP Gadgets,ROP Introduction Rate,JOP Gadgets,JOP Introduction Rate,COP Gadgets,COP Introduction Rate
O1,495, ,424, ,28, ,40
O1-constmerge,398,84.9%,290,81.0%,51,100.0%,54,92.6%
O1-elim-avail-extern,398,84.9%,290,81.0%,51,100.0%,54,92.6%
O1-gvn,389,85.6%,288,82.3%,49,100.0%,50,92.0%
O1-inline,398,84.9%,290,81.0%,51,100.0%,54,92.6%
O1-mldst-motion,398,84.9%,290,81.0%,51,100.0%,54,92.6%
O1-slp-vectorizer,407,85.0%,316,82.3%,49,100.0%,39,89.7%
